1002, 14779, 1
1002, 18265, 0
1002, 7868, 1
1002, 4232, 0
1002, 6966, 1
1002, 1134, 0
1023, 12030, 1
1023, 19236, 0
1037, 20016, 1
1037, 9956, 0
1037, 2929, 1
1037, 1909, 0
1037, 21466, 1
1037, 32427, 0
1054, 22230, 1
1054, 22698, 0
1056, 32737, 1
1056, 43427, 0
1058, 22230, 1
1058, 16563, 0
1066, 3071, 1
1066, 19610, 0
1067, 3071, 1
1067, 2766, 0
1068, 3071, 1
1068, 37536, 0
1069, 3071, 1
1069, 25340, 0
1116, 25070, 1
1116, 12158, 0
1117, 25070, 1
1117, 5069, 0
1118, 25070, 1
1118, 1765, 0
1142, 2205, 1
1142, 30221, 0
1172, 24234, 1
1172, 38099, 0
1172, 430, 1
1172, 7543, 0
1173, 24234, 1
1173, 32330, 0
1187, 24717, 1
1187, 1285, 0
1188, 24717, 1
1188, 7010, 0
1189, 6270, 1
1189, 37159, 0
1200, 41824, 1
1200, 10256, 0
1201, 41824, 1
1201, 39621, 0
1258, 11641, 1
1258, 4592, 0
1259, 11641, 1
1259, 8751, 0
1303, 5585, 1
1303, 38264, 0
1318, 2680, 1
1318, 21626, 0
1329, 11611, 1
1329, 8145, 0
1441, 7472, 1
1441, 34871, 0
1441, 17613, 1
1441, 8347, 0
1442, 7472, 1
1442, 19992, 0
1442, 17613, 1
1442, 16966, 0
1459, 21741, 1
1459, 27419, 0
1461, 24828, 1
1461, 14256, 0
1462, 24828, 1
1462, 18324, 0
1486, 13092, 1
1486, 8010, 0
1516, 12030, 1
1516, 27719, 0
1517, 12030, 1
1517, 12362, 0
1522, 1331, 1
1522, 36831, 0
1523, 1331, 1
1523, 24054, 0
1524, 1331, 1
1524, 17867, 0
1525, 1331, 1
1525, 15872, 0
1533, 26605, 1
1533, 16550, 0
1534, 26605, 1
1534, 30696, 0
1535, 26605, 1
1535, 6115, 0
1536, 26605, 1
1536, 3867, 0
1571, 585, 1
1571, 35619, 0
1577, 7456, 1
1577, 16480, 0
1577, 17613, 1
1577, 14213, 0
1578, 7456, 1
1578, 29825, 0
1578, 17613, 1
1578, 43141, 0
1579, 7456, 1
1579, 28077, 0
1579, 17613, 1
1579, 21689, 0
1580, 7456, 1
1580, 5300, 0
1580, 17613, 1
1580, 15902, 0
1582, 15300, 1
1582, 35111, 0
1588, 593, 1
1588, 30700, 0
1589, 593, 1
1589, 32514, 0
1672, 25417, 1
1672, 4307, 0
1673, 25417, 1
1673, 5449, 0
1674, 25417, 1
1674, 40897, 0
1675, 25417, 1
1675, 31757, 0
1687, 42513, 1
1687, 29515, 0
1710, 643, 1
1710, 17502, 0
1769, 25453, 1
1769, 4769, 0
1770, 25453, 1
1770, 34325, 0
1771, 25453, 1
1771, 7965, 0
1776, 6537, 1
1776, 34778, 0
1776, 22929, 1
1776, 16495, 0
1776, 22380, 1
1776, 15738, 0
1777, 6537, 1
1777, 40785, 0
1777, 22929, 1
1777, 28779, 0
1777, 22380, 1
1777, 16257, 0
1781, 22754, 1
1781, 34344, 0
1782, 22754, 1
1782, 17669, 0
1783, 22754, 1
1783, 25984, 0
1784, 22754, 1
1784, 12986, 0
1785, 22754, 1
1785, 37868, 0
1786, 22754, 1
1786, 22236, 0
1788, 6203, 1
1788, 19381, 0
1821, 26000, 1
1821, 18938, 0
1822, 26000, 1
1822, 37345, 0
1823, 26000, 1
1823, 16462, 0
1824, 42904, 1
1824, 2549, 0
1824, 5864, 1
1824, 19098, 0
1832, 41955, 1
1832, 29165, 0
1888, 1250, 1
1888, 37284, 0
1889, 1250, 1
1889, 43563, 0
1945, 13320, 1
1945, 20637, 0
1945, 12981, 1
1945, 42515, 0
1946, 13320, 1
1946, 20410, 0
1946, 12981, 1
1946, 9691, 0
1947, 13320, 1
1947, 38678, 0
1947, 12981, 1
1947, 28319, 0
1984, 16490, 1
1984, 36555, 0
2018, 8803, 1
2018, 18272, 0
2020, 8803, 1
2020, 29390, 0
2021, 760, 1
2021, 4337, 0
2022, 760, 1
2022, 2848, 0
2024, 760, 1
2024, 12157, 0
2036, 42763, 1
2036, 35785, 0
2037, 42763, 1
2037, 29903, 0
2038, 42763, 1
2038, 13721, 0
2054, 42754, 1
2054, 1588, 0
2055, 42754, 1
2055, 37095, 0
2056, 42754, 1
2056, 40992, 0
2057, 42754, 1
2057, 27625, 0
2061, 19044, 1
2061, 39846, 0
2061, 24967, 1
2061, 27149, 0
2062, 19044, 1
2062, 32695, 0
2062, 24967, 1
2062, 37616, 0
2063, 19044, 1
2063, 23593, 0
2063, 24967, 1
2063, 38791, 0
2122, 20351, 1
2122, 17354, 0
2123, 20351, 1
2123, 32036, 0
2124, 20351, 1
2124, 32847, 0
2158, 3475, 1
2158, 7361, 0
2186, 3986, 1
2186, 16364, 0
2188, 11775, 1
2188, 32352, 0
2189, 11775, 1
2189, 22412, 0
2190, 11775, 1
2190, 10284, 0
2191, 11775, 1
2191, 35880, 0
2192, 11775, 1
2192, 1445, 0
2215, 22219, 1
2215, 11071, 0
2216, 22219, 1
2216, 17941, 0
2217, 22219, 1
2217, 41627, 0
2218, 22219, 1
2218, 33419, 0
2232, 22155, 1
2232, 40339, 0
2251, 3071, 1
2251, 4272, 0
2266, 4043, 1
2266, 19679, 0
2267, 4043, 1
2267, 8751, 0
2268, 4043, 1
2268, 17165, 0
2269, 4043, 1
2269, 366, 0
2270, 4043, 1
2270, 21955, 0
2302, 13731, 1
2302, 35728, 0
2317, 9779, 1
2317, 39605, 0
2337, 4763, 1
2337, 1826, 0
2338, 4763, 1
2338, 6306, 0
2342, 24967, 1
2342, 21347, 0
2343, 24967, 1
2343, 43343, 0
2344, 24967, 1
2344, 32776, 0
2345, 24967, 1
2345, 5802, 0
2396, 9639, 1
2396, 31766, 0
2397, 9639, 1
2397, 37857, 0
2399, 9639, 1
2399, 30041, 0
2441, 920, 1
2441, 17350, 0
2474, 10870, 1
2474, 31406, 0
2475, 10870, 1
2475, 35208, 0
2483, 10043, 1
2483, 12866, 0
2502, 9737, 1
2502, 2647, 0
2502, 17494, 1
2502, 3161, 0
2515, 19863, 1
2515, 20954, 0
2523, 23904, 1
2523, 27738, 0
2528, 25777, 1
2528, 39534, 0
2529, 25777, 1
2529, 12074, 0
2530, 24875, 1
2530, 18074, 0
2531, 24875, 1
2531, 16756, 0
2532, 24875, 1
2532, 16305, 0
2533, 24875, 1
2533, 41199, 0
2534, 24875, 1
2534, 42502, 0
2551, 4827, 1
2551, 20599, 0
2551, 15035, 1
2551, 14648, 0
2552, 4827, 1
2552, 11848, 0
2552, 15035, 1
2552, 7278, 0
2553, 4827, 1
2553, 876, 0
2553, 15035, 1
2553, 34347, 0
2554, 4827, 1
2554, 30467, 0
2554, 15035, 1
2554, 26018, 0
2555, 4827, 1
2555, 22769, 0
2555, 15035, 1
2555, 12425, 0
2556, 4827, 1
2556, 33449, 0
2556, 15035, 1
2556, 21958, 0
2583, 380, 1
2583, 26181, 0
2584, 380, 1
2584, 759, 0
2585, 380, 1
2585, 40103, 0
2586, 26537, 1
2586, 30746, 0
2586, 380, 1
2586, 19316, 0
2587, 7486, 1
2587, 316, 0
2662, 17545, 1
2662, 27051, 0
2674, 21568, 1
2674, 41329, 0
2675, 21568, 1
2675, 22949, 0
2676, 21568, 1
2676, 23608, 0
2676, 19807, 1
2676, 41650, 0
2709, 14636, 1
2709, 29223, 0
2710, 14636, 1
2710, 35246, 0
2711, 14636, 1
2711, 43779, 0
2737, 8323, 1
2737, 43161, 0
2737, 3071, 1
2737, 17292, 0
2752, 13980, 1
2752, 19844, 0
2762, 18297, 1
2762, 6898, 0
2762, 2445, 1
2762, 42135, 0
2763, 2445, 1
2763, 15474, 0
2764, 2445, 1
2764, 43, 0
2765, 2445, 1
2765, 36222, 0
2774, 10870, 1
2774, 32399, 0
2781, 7346, 1
2781, 12656, 0
2782, 31110, 1
2782, 5388, 0
2794, 8958, 1
2794, 1281, 0
2826, 3094, 1
2826, 6737, 0
2827, 3094, 1
2827, 33387, 0
2828, 3094, 1
2828, 33410, 0
2903, 42858, 1
2903, 17559, 0
2981, 27404, 1
2981, 19911, 0
2995, 11105, 1
2995, 21075, 0
2996, 11105, 1
2996, 18103, 0
2997, 11105, 1
2997, 5575, 0
2998, 11105, 1
2998, 17899, 0
3041, 20971, 1
3041, 16234, 0
3093, 10870, 1
3093, 34774, 0
3132, 10563, 1
3132, 42139, 0
3159, 2045, 1
3159, 41837, 0
3160, 26000, 1
3160, 36479, 0
3160, 2045, 1
3160, 42896, 0
3178, 24039, 1
3178, 17246, 0
3184, 19623, 1
3184, 27512, 0
3185, 19623, 1
3185, 17043, 0
3186, 19623, 1
3186, 11887, 0
3187, 19623, 1
3187, 42334, 0
3188, 8856, 1
3188, 28006, 0
3189, 8856, 1
3189, 37770, 0
3190, 8856, 1
3190, 36094, 0
3191, 8856, 1
3191, 9458, 0
3192, 25678, 1
3192, 37465, 0
3195, 15052, 1
3195, 40425, 0
3205, 23339, 1
3205, 6531, 0
3206, 12530, 1
3206, 28286, 0
3300, 6521, 1
3300, 17489, 0
3300, 1267, 1
3300, 22131, 0
3320, 26687, 1
3320, 37784, 0
3321, 26687, 1
3321, 35697, 0
3322, 26687, 1
3322, 3958, 0
3323, 26687, 1
3323, 29979, 0
3324, 26687, 1
3324, 3637, 0
3339, 7411, 1
3339, 30168, 0
3340, 7411, 1
3340, 40306, 0
3341, 7411, 1
3341, 33891, 0
3342, 7411, 1
3342, 19666, 0
3430, 20137, 1
3430, 8386, 0
3430, 26653, 1
3430, 8951, 0
3432, 8904, 1
3432, 40211, 0
3433, 24386, 1
3433, 27527, 0
3437, 1315, 1
3437, 40591, 0
3437, 20915, 1
3437, 14216, 0
3438, 1315, 1
3438, 37866, 0
3438, 20915, 1
3438, 4111, 0
3451, 24802, 1
3451, 32086, 0
3461, 41804, 1
3461, 15768, 0
3462, 41804, 1
3462, 1464, 0
3463, 41804, 1
3463, 41503, 0
3490, 2205, 1
3490, 2715, 0
3491, 2205, 1
3491, 3781, 0
3492, 2205, 1
3492, 18497, 0
3510, 4505, 1
3510, 9753, 0
3510, 7411, 1
3510, 19048, 0
3511, 4505, 1
3511, 7776, 0
3511, 7411, 1
3511, 5812, 0
3512, 4505, 1
3512, 30915, 0
3512, 7411, 1
3512, 19968, 0
3539, 16522, 1
3539, 22303, 0
3540, 16522, 1
3540, 33790, 0
3541, 6464, 1
3541, 29063, 0
3541, 16522, 1
3541, 17933, 0
3542, 3071, 1
3542, 9297, 0
3572, 18826, 1
3572, 14666, 0
3576, 5203, 1
3576, 14602, 0
3576, 10460, 1
3576, 5672, 0
3577, 5203, 1
3577, 38993, 0
3577, 10460, 1
3577, 35558, 0
3578, 5203, 1
3578, 27340, 0
3578, 10460, 1
3578, 22875, 0
3579, 5203, 1
3579, 23138, 0
3579, 10460, 1
3579, 7410, 0
3611, 16635, 1
3611, 17179, 0
3611, 27275, 1
3611, 25818, 0
3614, 3467, 1
3614, 18559, 0
3615, 3467, 1
3615, 5508, 0
3616, 3467, 1
3616, 13228, 0
3617, 3467, 1
3617, 26595, 0
3631, 12882, 1
3631, 12537, 0
3632, 12882, 1
3632, 9693, 0
3633, 12882, 1
3633, 15060, 0
3645, 25983, 1
3645, 37573, 0
3651, 13954, 1
3651, 8602, 0
3652, 13954, 1
3652, 4751, 0
3653, 13954, 1
3653, 34190, 0
3654, 13954, 1
3654, 42641, 0
3655, 13954, 1
3655, 20800, 0
3656, 13954, 1
3656, 37733, 0
3657, 13954, 1
3657, 23459, 0
3658, 13954, 1
3658, 2146, 0
3659, 13954, 1
3659, 21837, 0
3660, 13954, 1
3660, 1455, 0
3661, 13954, 1
3661, 31181, 0
3662, 43783, 1
3662, 37225, 0
3663, 43783, 1
3663, 16596, 0
3666, 37573, 1
3666, 41685, 0
3666, 11646, 1
3666, 36991, 0
3678, 26712, 1
3678, 19248, 0
3699, 430, 1
3699, 480, 0
3712, 23376, 1
3712, 23196, 0
3719, 16536, 1
3719, 10650, 0
3740, 19928, 1
3740, 25501, 0
3758, 7505, 1
3758, 10487, 0
3776, 430, 1
3776, 24619, 0
3777, 24234, 1
3777, 29722, 0
3777, 430, 1
3777, 2886, 0
3859, 5435, 1
3859, 30321, 0
3860, 23144, 1
3860, 10391, 0
3860, 9737, 1
3860, 41474, 0
3860, 5435, 1
3860, 24387, 0
3929, 21823, 1
3929, 27828, 0
3930, 21823, 1
3930, 7178, 0
3931, 21823, 1
3931, 1513, 0
3932, 21823, 1
3932, 17196, 0
3940, 4892, 1
3940, 34187, 0
3940, 11133, 1
3940, 12986, 0
3984, 26361, 1
3984, 4208, 0
3993, 26000, 1
3993, 37147, 0
3994, 26000, 1
3994, 42329, 0
3995, 26000, 1
3995, 39145, 0
4013, 10255, 1
4013, 40674, 0
4014, 10255, 1
4014, 29214, 0
4015, 10255, 1
4015, 11795, 0
4016, 10255, 1
4016, 32337, 0
4047, 24981, 1
4047, 33369, 0
4059, 23367, 1
4059, 24537, 0
4113, 25070, 1
4113, 21878, 0
4230, 42192, 1
4230, 25544, 0
4245, 15022, 1
4245, 13335, 0
4250, 1636, 1
4250, 30976, 0
4268, 12830, 1
4268, 3488, 0
4339, 1666, 1
4339, 9726, 0
4351, 7530, 1
4351, 40932, 0
4351, 26091, 1
4351, 1701, 0
4386, 398, 1
4386, 36743, 0
4396, 7047, 1
4396, 13098, 0
4397, 7047, 1
4397, 1205, 0
4398, 7047, 1
4398, 6732, 0
4399, 7047, 1
4399, 11787, 0
4412, 9639, 1
4412, 38312, 0
4413, 9639, 1
4413, 2874, 0
4414, 9639, 1
4414, 22926, 0
4415, 9639, 1
4415, 290, 0
4416, 9639, 1
4416, 4316, 0
4445, 8245, 1
4445, 13086, 0
4492, 996, 1
4492, 27545, 0
4519, 20586, 1
4519, 41285, 0
4536, 3986, 1
4536, 38415, 0
4551, 3374, 1
4551, 11216, 0
4551, 19863, 1
4551, 11745, 0
4554, 6521, 1
4554, 12626, 0
4554, 2308, 1
4554, 1492, 0
4554, 26465, 1
4554, 9170, 0
4556, 3106, 1
4556, 4971, 0
4557, 3106, 1
4557, 43712, 0
4676, 15976, 1
4676, 11183, 0
4676, 23771, 1
4676, 39756, 0
4676, 22707, 1
4676, 41951, 0
4725, 25157, 1
4725, 34638, 0
4730, 13476, 1
4730, 10294, 0
4731, 13476, 1
4731, 30859, 0
4732, 13476, 1
4732, 10960, 0
4733, 16188, 1
4733, 4984, 0
4733, 9239, 1
4733, 32524, 0
4734, 16188, 1
4734, 37407, 0
4734, 9239, 1
4734, 2340, 0
4735, 16188, 1
4735, 21121, 0
4735, 9239, 1
4735, 7028, 0
4754, 12147, 1
4754, 20835, 0
4755, 14773, 1
4755, 14106, 0
4775, 14773, 1
4775, 43709, 0
4808, 282, 1
4808, 8369, 0
4924, 24031, 1
4924, 32621, 0
4968, 15914, 1
4968, 43032, 0
4969, 15914, 1
4969, 10899, 0
4981, 19655, 1
4981, 25388, 0
4983, 22517, 1
4983, 31627, 0
5038, 5689, 1
5038, 21825, 0
5039, 5689, 1
5039, 42304, 0
5040, 5689, 1
5040, 34801, 0
5041, 5689, 1
5041, 43456, 0
5051, 2834, 1
5051, 5660, 0
5077, 10130, 1
5077, 38545, 0
5077, 9647, 1
5077, 5501, 0
5078, 10130, 1
5078, 25730, 0
5078, 9647, 1
5078, 3263, 0
5079, 10130, 1
5079, 12144, 0
5079, 9647, 1
5079, 43791, 0
5080, 10130, 1
5080, 13464, 0
5080, 9647, 1
5080, 36019, 0
5092, 18200, 1
5092, 43292, 0
5099, 26017, 1
5099, 32135, 0
5100, 26017, 1
5100, 1339, 0
5108, 7820, 1
5108, 36172, 0
5108, 16062, 1
5108, 34886, 0
5109, 16062, 1
5109, 16531, 0
5110, 16062, 1
5110, 11738, 0
5114, 6877, 1
5114, 31364, 0
5142, 9861, 1
5142, 35125, 0
5143, 9861, 1
5143, 17508, 0
5188, 25417, 1
5188, 21537, 0
5188, 21828, 1
5188, 22823, 0
5212, 7945, 1
5212, 19852, 0
5218, 23367, 1
5218, 2945, 0
5219, 23367, 1
5219, 32736, 0
5220, 23367, 1
5220, 12959, 0
5223, 20519, 1
5223, 19049, 0
5224, 20519, 1
5224, 1104, 0
5225, 20519, 1
5225, 1642, 0
5226, 20519, 1
5226, 32509, 0
5227, 20519, 1
5227, 20481, 0
5228, 20519, 1
5228, 32585, 0
5239, 14734, 1
5239, 688, 0
5240, 14734, 1
5240, 24774, 0
5241, 14734, 1
5241, 18066, 0
5255, 17331, 1
5255, 18163, 0
5256, 17331, 1
5256, 6381, 0
5288, 24311, 1
5288, 27930, 0
5289, 24311, 1
5289, 42070, 0
5308, 20296, 1
5308, 28241, 0
5309, 20296, 1
5309, 21497, 0
5310, 20296, 1
5310, 13652, 0
5316, 17824, 1
5316, 17135, 0
5317, 17824, 1
5317, 26648, 0
5318, 17824, 1
5318, 41296, 0
5319, 17824, 1
5319, 42288, 0
5320, 17824, 1
5320, 39128, 0
5441, 8321, 1
5441, 14118, 0
5448, 19834, 1
5448, 1586, 0
5516, 10870, 1
5516, 34831, 0
5517, 10870, 1
5517, 23877, 0
5518, 10870, 1
5518, 22611, 0
5519, 10870, 1
5519, 33004, 0
5527, 8321, 1
5527, 36782, 0
5527, 13945, 1
5527, 7493, 0
5527, 20895, 1
5527, 22219, 0
5528, 8321, 1
5528, 18469, 0
5528, 13945, 1
5528, 1727, 0
5528, 20895, 1
5528, 14273, 0
5529, 8321, 1
5529, 23445, 0
5529, 13945, 1
5529, 18433, 0
5529, 20895, 1
5529, 19960, 0
5540, 9239, 1
5540, 34872, 0
5541, 9239, 1
5541, 38016, 0
5542, 9239, 1
5542, 4965, 0
5546, 21176, 1
5546, 32862, 0
5547, 21176, 1
5547, 29834, 0
5547, 42720, 1
5547, 15056, 0
5547, 19044, 1
5547, 17917, 0
5547, 24967, 1
5547, 15089, 0
5554, 4791, 1
5554, 12848, 0
5556, 4791, 1
5556, 15413, 0
5557, 9055, 1
5557, 5434, 0
5558, 9055, 1
5558, 29821, 0
5567, 19740, 1
5567, 22796, 0
5568, 19740, 1
5568, 18994, 0
5571, 20740, 1
5571, 13388, 0
5572, 20740, 1
5572, 12155, 0
5573, 20740, 1
5573, 32768, 0
5574, 20740, 1
5574, 30887, 0
5578, 26625, 1
5578, 24265, 0
5579, 26625, 1
5579, 39545, 0
5580, 26625, 1
5580, 10671, 0
5597, 25033, 1
5597, 21481, 0
5620, 4061, 1
5620, 35190, 0
5621, 4061, 1
5621, 40101, 0
5622, 4061, 1
5622, 40350, 0
5657, 25401, 1
5657, 15626, 0
5657, 9639, 1
5657, 27990, 0
5658, 25401, 1
5658, 34464, 0
5658, 9639, 1
5658, 1263, 0
5659, 25401, 1
5659, 7345, 0
5659, 9639, 1
5659, 43385, 0
5660, 25401, 1
5660, 38774, 0
5660, 9639, 1
5660, 19336, 0
5661, 25401, 1
5661, 6298, 0
5661, 9639, 1
5661, 7164, 0
5662, 25401, 1
5662, 28660, 0
5662, 9639, 1
5662, 22311, 0
5663, 26777, 1
5663, 38042, 0
5718, 21196, 1
5718, 8806, 0
5719, 21196, 1
5719, 2498, 0
5731, 25070, 1
5731, 41865, 0
5755, 12339, 1
5755, 4563, 0
5755, 6707, 1
5755, 20787, 0
5774, 26173, 1
5774, 41020, 0
5775, 26173, 1
5775, 39388, 0
5776, 26173, 1
5776, 42136, 0
5777, 26173, 1
5777, 15297, 0
5824, 7472, 1
5824, 26852, 0
5825, 7472, 1
5825, 38085, 0
5826, 7472, 1
5826, 11408, 0
5898, 27359, 1
5898, 20602, 0
5899, 27359, 1
5899, 11767, 0
5927, 24963, 1
5927, 29511, 0
5928, 24963, 1
5928, 32180, 0
5929, 24963, 1
5929, 7102, 0
5930, 24963, 1
5930, 27967, 0
5933, 7623, 1
5933, 26073, 0
5934, 7623, 1
5934, 14932, 0
5935, 7623, 1
5935, 31413, 0
6013, 24059, 1
6013, 42589, 0
6014, 24059, 1
6014, 25784, 0
6015, 24059, 1
6015, 38376, 0
6016, 24059, 1
6016, 8338, 0
6030, 21121, 1
6030, 3659, 0
6116, 11133, 1
6116, 41011, 0
6117, 19732, 1
6117, 27995, 0
6118, 19732, 1
6118, 17985, 0
6119, 19732, 1
6119, 25701, 0
6120, 24073, 1
6120, 34574, 0
6121, 24073, 1
6121, 33000, 0
6141, 25725, 1
6141, 26159, 0
6142, 25725, 1
6142, 8316, 0
6164, 682, 1
6164, 11334, 0
6164, 14011, 1
6164, 5271, 0
6188, 19470, 1
6188, 12422, 0
6189, 20520, 1
6189, 33661, 0
6190, 20520, 1
6190, 42492, 0
6212, 26653, 1
6212, 40922, 0
6213, 26653, 1
6213, 13996, 0
6219, 10944, 1
6219, 8294, 0
6220, 10944, 1
6220, 13365, 0
6224, 19479, 1
6224, 21009, 0
6243, 24931, 1
6243, 15903, 0
6243, 5451, 1
6243, 17598, 0
6251, 17652, 1
6251, 400, 0
6252, 17652, 1
6252, 7602, 0
6253, 17652, 1
6253, 23842, 0
6254, 17652, 1
6254, 39653, 0
6255, 17652, 1
6255, 19872, 0
6256, 17652, 1
6256, 25258, 0
6292, 3364, 1
6292, 39370, 0
6293, 3364, 1
6293, 33396, 0
6294, 3364, 1
6294, 24312, 0
6296, 5023, 1
6296, 20103, 0
6305, 2341, 1
6305, 32827, 0
6306, 2341, 1
6306, 1614, 0
6312, 18566, 1
6312, 10438, 0
6352, 14636, 1
6352, 13439, 0
6353, 14636, 1
6353, 29886, 0
6354, 14636, 1
6354, 29204, 0
6355, 14636, 1
6355, 32216, 0
6356, 14636, 1
6356, 22867, 0
6357, 14636, 1
6357, 37062, 0
6358, 14636, 1
6358, 19608, 0
6381, 27042, 1
6381, 2404, 0
6420, 8151, 1
6420, 9256, 0
6428, 27259, 1
6428, 16903, 0
6429, 27259, 1
6429, 3455, 0
6517, 1357, 1
6517, 16157, 0
6533, 25775, 1
6533, 10423, 0
6553, 24331, 1
6553, 15598, 0
6554, 24331, 1
6554, 1707, 0
6555, 24331, 1
6555, 37045, 0
6557, 3864, 1
6557, 6772, 0
6566, 20111, 1
6566, 38697, 0
6567, 20111, 1
6567, 37057, 0
6568, 20111, 1
6568, 12997, 0
6569, 20111, 1
6569, 20739, 0
6589, 4955, 1
6589, 8912, 0
6597, 18703, 1
6597, 25182, 0
6618, 24219, 1
6618, 12349, 0
6619, 24219, 1
6619, 7906, 0
6620, 24219, 1
6620, 14260, 0
6627, 2447, 1
6627, 451, 0
6631, 2706, 1
6631, 19034, 0
6638, 24931, 1
6638, 38724, 0
6638, 5451, 1
6638, 32859, 0
6643, 5795, 1
6643, 40647, 0
6643, 21038, 1
6643, 42670, 0
6650, 10065, 1
6650, 16249, 0
6652, 26178, 1
6652, 23328, 0
6655, 4614, 1
6655, 42019, 0
6656, 4614, 1
6656, 2982, 0
6676, 14538, 1
6676, 40465, 0
6677, 14538, 1
6677, 12093, 0
6678, 41734, 1
6678, 21163, 0
6679, 41734, 1
6679, 18105, 0
6689, 2475, 1
6689, 19017, 0
6690, 2475, 1
6690, 8703, 0
6692, 2475, 1
6692, 19545, 0
6696, 24828, 1
6696, 7818, 0
6697, 24828, 1
6697, 41219, 0
6698, 24828, 1
6698, 25580, 0
6699, 24828, 1
6699, 14195, 0
6731, 20586, 1
6731, 41558, 0
6766, 3373, 1
6766, 6559, 0
6766, 20814, 1
6766, 39274, 0
6777, 4614, 1
6777, 32743, 0
6783, 4187, 1
6783, 7489, 0
6841, 2531, 1
6841, 6710, 0
6849, 11083, 1
6849, 38258, 0
6850, 11083, 1
6850, 68, 0
6851, 11083, 1
6851, 26084, 0
6859, 5138, 1
6859, 20782, 0
6860, 5138, 1
6860, 5717, 0
6861, 5138, 1
6861, 22324, 0
6889, 22385, 1
6889, 37332, 0
6894, 10065, 1
6894, 23786, 0
6895, 10065, 1
6895, 5134, 0
6920, 20216, 1
6920, 16859, 0
6921, 20216, 1
6921, 31868, 0
6926, 10544, 1
6926, 35903, 0
6929, 6020, 1
6929, 11277, 0
6929, 3071, 1
6929, 14917, 0
6931, 14011, 1
6931, 35404, 0
6935, 19024, 1
6935, 30030, 0
6957, 25725, 1
6957, 33178, 0
6958, 25725, 1
6958, 15480, 0
6959, 25725, 1
6959, 29131, 0
6968, 23369, 1
6968, 1860, 0
6989, 22624, 1
6989, 35264, 0
